Num,Ch,Res
58,2,0.144544389909
58,1,0.297816457013
59,0,0.0768027203014
59,2,0.0620361921831
59,1,0.106488173206
6,0,0.127225701935
6,2,0.0
6,1,0.0
60,0,0.0588329305275
60,2,0.0377951378854
60,1,0.0414336372634
61,0,0.0898425573907
61,2,0.1660974711
61,1,0.18423185159
62,0,0.0833609630413
62,2,0.110879669781
62,1,0.0
63,0,0.351835569672
63,2,0.189579486327
63,1,0.0479353454536
64,0,0.0897105997446
64,2,0.0
64,1,0.16792804852
65,0,0.540057520783
65,2,0.774164012998
65,1,1.40619658662
66,0,0.207850266724
66,2,0.12090888383
66,1,0.744046879974
68,0,0.0776309487101
68,2,0.0
68,1,0.0761285843714
69,0,0.0792645763811
69,2,0.0
69,1,0.0
70,0,0.188015919378
70,2,0.190159322865
70,1,0.0
71,0,0.199701440104
71,2,0.19318931243
71,1,0.180969208934
72,0,0.0
72,2,0.117840392827
72,1,0.105167763542
73,0,1.06092446494
73,2,0.357452634838
73,1,0.386708594434
74,0,0.422400271907
74,2,0.0
74,1,0.0
75,0,0.0818545446105
75,2,0.162077875405
75,1,0.167573348418
76,0,0.185910786495
76,2,0.0
76,1,0.160117500684
77,0,0.0
77,2,0.0
77,1,0.0
78,0,0.0
78,2,0.0
78,1,0.118296167702
8,0,0.0736207812036
8,2,0.0
8,1,0.0
80,0,0.158224752708
80,2,0.239944368168
80,1,0.0730491154263
82,0,0.745340595941
82,2,1.64407378433
82,1,0.123006749566
83,0,0.170904027557
83,2,0.0913615596776
83,1,0.0
84,0,0.27695621456
84,2,0.0756998312181
84,1,0.0
85,0,0.171748661515
85,2,0.123933289368
85,1,0.110049624069
86,0,1.23944342611
86,2,4.29807746861
86,1,3.60725854532
87,0,0.162400635404
87,2,0.440752844158
87,1,0.0764402260436
88,0,0.200358820252
88,2,0.0880960039684
88,1,0.163176535745
89,0,0.0816150426823
89,2,0.137383063168
89,1,0.237666772675
90,0,0.0837550444104
90,2,0.746855530959
90,1,0.667565128114
91,0,0.102743195964
91,2,0.625555550351
91,1,0.272055366683
92,0,0.0
92,2,0.0
92,1,0.0
93,0,0.112697552187
93,2,0.0
93,1,0.137148434741
94,0,0.170400699673
94,2,0.379023815554
94,1,0.097217066843
95,0,0.0
95,2,0.0676993254561
95,1,0.0762896461287
96,0,0.0
96,2,0.0847969126024
96,1,0.099617232001
97,0,0.0
97,2,0.12828147099
97,1,0.166960040669
98,0,0.948656754522
98,2,0.531961029759
98,1,0.483087247875
99,0,0.112019870949
99,2,0.386447232631
99,1,0.152714299816
10,0,1.68578384863
10,2,0.0
10,1,0.439056030299
100,0,0.237868420942
100,2,0.856340171978
100,1,0.0
101,0,0.0650701878616
101,2,0.149793401816
101,1,0.0
102,0,0.0388285373623
102,2,0.0753705837608
102,1,0.0609427758014
103,0,0.0966462706454
103,2,0.0
103,1,0.138917750731
104,0,0.861126835009
104,2,0.138953678348
104,1,0.224913139852
105,0,3.39848136814
105,2,1.50262397015
105,1,1.22238282677
106,0,0.0
106,2,0.286000213382
106,1,0.121491398115
107,0,0.23563887279
107,2,0.113723400061
107,1,0.119488258818
108,0,0.11191146829
108,2,0.0
108,1,0.127330517779
109,0,0.33454743413
109,2,0.491617114058
109,1,0.488995357357
11,0,0.0644288286694
11,2,3.02750502995
11,1,0.20383504668
110,0,0.179621730067
110,2,0.0
110,1,0.0
111,0,0.185632098702
111,2,0.286623416633
111,1,0.0
112,0,0.923111802319
112,2,0.124208295386
112,1,0.195694724035
113,0,0.445976793326
113,2,0.0474636237978
113,1,0.0488761375714
114,0,0.0421616569623
114,2,0.0721590424922
114,1,0.0822849305608
115,0,0.0
115,2,0.0908244467808
115,1,0.0
116,0,0.185920558089
116,2,0.112855272338
116,1,0.0844438624549
117,0,0.055022643763
117,2,0.0
117,1,0.107883941234
118,0,0.477652623639
118,2,0.13977673289
118,1,0.111998863729
119,0,0.0
119,2,0.0844510782461
119,1,0.0
120,0,0.114848974027
120,2,0.110897146469
120,1,0.0
121,0,0.12642235969
121,2,0.376797297499
121,1,0.858854036041
124,0,0.13693028202
124,2,0.127240569062
124,1,0.117708460842
125,0,0.0
125,2,0.0422457218607
125,1,0.036990692062
126,0,0.100131341795
126,2,0.166987990927
126,1,0.200523474322
127,0,1.27609752859
127,2,0.495179756676
127,1,0.400709243006
128,0,0.701379298226
128,2,0.590334052183
128,1,0.738882456535
129,0,0.964223239919
129,2,0.246894238451
129,1,0.303534389827
13,0,0.785045117404
13,2,0.231228865628
13,1,2.97987062248
130,0,0.216643456638
130,2,0.102791353163
130,1,1.26167325303
131,0,0.0
131,2,1.68110808458
131,1,0.298321645645
133,0,0.258308078362
133,2,0.678785650176
133,1,0.80396269215
134,0,0.18566454311
134,2,0.570958277105
134,1,0.504873788011
14,0,0.144491694651
14,2,0.187617267904
14,1,0.0379624593157
16,0,0.400654620757
16,2,1.76660029128
16,1,0.487071878479
17,0,0.425214303023
17,2,0.173227604195
17,1,0.402420195275
22,0,0.242846428967
22,2,0.107403687791
22,1,0.374656737353
23,0,0.835969193531
23,2,0.254342482651
23,1,0.195260494531
24,0,0.405496305959
24,2,0.442193748983
24,1,0.0753216280451
25,0,0.121423467634
25,2,0.108984565941
25,1,0.0
26,0,0.0714453147808
26,2,0.705680647532
26,1,0.0372582417114
27,0,0.550090064614
27,2,1.03352455747
27,1,0.880696078092
28,0,0.0673288173482
28,2,0.257220813477
28,1,0.0777870125908
30,0,0.0989613913025
30,2,0.0
30,1,0.0
31,0,1.56184036936
31,2,0.274802596678
31,1,0.299383489899
32,0,0.0840510576559
32,2,0.0915268971374
32,1,0.103261980947
33,0,0.404287078336
33,2,0.732505480282
33,1,0.0
34,0,0.246584414434
34,2,0.34046295732
34,1,1.00408128699
35,0,0.0489841929745
35,2,0.0
35,1,0.0482981996183
36,0,1.51671965891
36,2,0.179845242738
36,1,0.419859778683
37,0,0.221841914841
37,2,0.0
37,1,0.0774289939784
38,0,0.0
38,2,1.48535535996
38,1,0.153833762155
39,0,0.0974236306268
39,2,0.0
39,1,0.0
4,0,0.401153179362
4,2,0.148313922842
4,1,0.727018112564
40,0,0.318451103063
40,2,0.0819163634818
40,1,0.116446111108
41,0,0.0337459242578
41,2,0.0
41,1,0.0
42,0,0.184809278714
42,2,0.0
42,1,0.080136522409
43,0,0.26512739563
43,2,0.0851045878516
43,1,0.0929552160925
44,0,0.1445273182
44,2,0.108312961517
44,1,0.155057063172
46,0,0.2141274056
46,2,0.0833834783745
46,1,0.0
48,0,0.150223864462
48,2,0.0
48,1,0.0871864379136
5,0,0.151493877091
5,2,0.0972052024725
5,1,0.1118603105
50,0,0.135890819684
50,2,0.204732308346
50,1,0.0801704289468
51,0,0.214464490175
51,2,0.118870680588
51,1,0.0916021930225
52,0,0.0841439337454
52,2,0.0
52,1,0.0
53,0,0.104012237322
53,2,0.0776509743716
53,1,0.06916525685
54,0,0.255799841168
54,2,1.08661782593
54,1,0.0698514874478
55,0,0.152950149411
55,2,0.156201431988
55,1,0.1226207799
57,0,0.155605170681
57,2,0.0780899768995
57,1,0.0
58,0,0.0899232464007
58,2,0.0599850054119
58,1,0.0947955052462
59,0,0.126164675867
59,2,0.142933955864
59,1,0.116027475694
6,0,0.103587200134
6,2,0.0
6,1,0.0
60,0,0.16439370579
60,2,0.0
60,1,0.0752563791635
61,0,0.163114061404
61,2,0.288916640036
61,1,0.340417561655
64,0,0.0817184852544
64,2,0.0928447100304
64,1,1.62044104576
65,0,0.665274168881
65,2,3.24566118992
65,1,6.19593178025
67,0,0.199087157944
67,2,0.11565797567
67,1,0.121526334018
69,0,0.0456986413435
69,2,0.0
69,1,0.0360702639296
7,0,0.137000226105
7,2,0.194937663595
7,1,0.244140978429
70,0,0.145942941792
70,2,0.155056919555
70,1,0.0942018367558
71,0,0.32666682348
71,2,0.281521204691
71,1,0.282445442059
73,0,1.01987867966
73,2,0.400139000816
73,1,0.382840464419
74,0,1.26962790215
74,2,0.0
74,1,0.169166199536
75,0,0.0
75,2,0.0
75,1,0.0
78,0,0.0
78,2,0.0
78,1,0.0
79,0,0.024434048827
79,2,0.0
79,1,0.0
8,0,0.126236837466
8,2,0.0
8,1,0.399986361101
80,0,0.171262932796
80,2,0.286729559761
80,1,0.127461404601
81,0,0.179125312731
81,2,0.155387198754
81,1,0.210671658195
82,0,0.386304414146
82,2,0.0900368410384
82,1,0.111639636946
83,0,0.564759310725
83,2,0.149876957326
83,1,0.0
85,0,0.581320466163
85,2,0.351256829316
85,1,0.333758707936
86,0,0.663018041448
86,2,3.10342052084
86,1,0.773739686855
88,0,0.793515646414
88,2,0.156486714569
88,1,0.52977732187
91,0,0.0
91,2,0.466490979623
91,1,0.251166449873
93,0,0.0967302003049
93,2,0.0
93,1,0.151490526154
94,0,0.0
94,2,0.263142482851
94,1,0.0
96,0,0.0
96,2,0.0854597064005
96,1,0.08079081386
97,0,0.0
97,2,0.139165814598
97,1,0.311697833971
10,0,1.32514469917
10,2,0.0662992580679
10,1,0.9847078966
100,0,0.357904997932
100,2,0.699792123495
100,1,0.0
101,0,0.092596278346
101,2,0.0919876825008
101,1,0.0780791762407
102,0,0.0201290973207
102,2,0.0321745605379
102,1,0.0290612995314
103,0,0.234895221376
103,2,0.0
103,1,0.216140119522
106,0,0.123169203747
106,2,0.363132254375
106,1,0.0
107,0,0.143750132063
107,2,0.0717758931863
107,1,0.0898626814849
108,0,0.134151343053
108,2,0.0
108,1,0.185951995629
109,0,0.154187967896
109,2,0.175645012462
109,1,0.30704084755
11,0,0.0660122321151
11,2,1.84346936345
11,1,0.122080484252
111,0,0.216010111237
111,2,0.368256244301
111,1,0.105742750875
112,0,0.664917675404
112,2,0.0845098181787
112,1,0.130667648806
113,0,0.89925758735
113,2,0.0541861178271
113,1,0.0934163103272
114,0,0.493487527913
114,2,0.159945152662
114,1,0.135979191419
115,0,0.0617145429113
115,2,0.0959794696325
115,1,0.0
116,0,0.105553147949
116,2,0.0
116,1,0.141650100862
118,0,0.24932072914
118,2,0.151374219599
118,1,0.147134753174
119,0,0.107556380944
119,2,0.0
119,1,0.0719969356638
12,0,0.870194384126
12,2,0.330976524813
12,1,0.336466911582
120,0,0.221653434498
120,2,0.0750942409029
120,1,0.0
121,0,0.0658031497085
121,2,0.172067216614
121,1,0.0817373483033
124,0,0.341490442674
124,2,0.0978270019957
124,1,0.0685321897735
125,0,0.0288919722354
125,2,0.0478019829225
125,1,0.0520800044324
126,0,0.152941126363
126,2,0.124287027728
126,1,0.21571423946
127,0,1.37132484418
127,2,0.499053770533
127,1,0.458931440551
128,0,0.613592035635
128,2,0.614917717666
128,1,1.32630117955
13,0,0.530929218758
13,2,0.0507501192828
13,1,0.0657286712953
130,0,0.16123622975
130,2,0.27946360768
130,1,4.07861080121
14,0,0.0372353267896
14,2,0.0735117222431
14,1,0.0760609938128
16,0,0.400923797634
16,2,1.57881025699
16,1,0.514685541041
17,0,0.874313723707
17,2,0.258992600089
17,1,0.784424592085
18,0,0.496668339011
18,2,0.0
18,1,0.282558140056
21,0,0.433910118819
21,2,0.318410692452
21,1,0.110906568412
25,0,0.308096416519
25,2,0.211965760066
25,1,0.113591622595
26,0,0.0602179147709
26,2,0.648296420906
26,1,0.0500361152585
27,0,0.568345391723
27,2,0.927701270978
27,1,0.758738804785
28,0,0.0751333332827
28,2,0.223546362839
28,1,0.0840857401375
3,0,1.1898587144
3,2,0.319254665592
3,1,0.201387834721
30,0,0.184506034026
30,2,0.0
30,1,0.080413300394
31,0,1.20641966312
31,2,0.213298737885
31,1,0.220643653982
32,0,0.0517719564562
32,2,0.0517275909725
32,1,0.0
33,0,0.406751073618
33,2,0.914952838004
33,1,0.336633703161
37,0,0.321168823429
37,2,0.0
37,1,0.205956081783
38,0,0.271528601581
38,2,1.11179627698
38,1,0.68780349633
39,0,0.108909149601
39,2,0.0
39,1,0.142314368044
4,0,0.427532233449
4,2,0.113819659459
4,1,1.34770097467
40,0,0.416306252094
40,2,0.223156034283
40,1,0.605264880482
41,0,0.232188643964
41,2,0.0898192257378
41,1,0.259549865942
42,0,0.369246591763
42,2,0.195051852883
42,1,0.0997652601443
43,0,0.422420892888
43,2,0.0
43,1,0.0760795265611
44,0,0.22761127925
44,2,0.125095034218
44,1,0.130399972372
45,0,0.200061134314
45,2,0.142170785786
45,1,1.86111424883
46,0,0.175590284888
46,2,0.0
46,1,0.0
47,0,0.152300945331
47,2,0.0
47,1,0.581833675121
50,0,0.0
50,2,0.104737302571
50,1,0.431232264508
51,0,0.200341446449
51,2,0.295318146867
51,1,0.118236035065
52,0,0.121806139891
52,2,0.0
52,1,0.151492233829
54,0,0.0
54,2,1.65298942524
54,1,0.398870744547
55,0,0.248763471832
55,2,0.132667080096
55,1,0.288939508233
56,0,0.0942934976308
56,2,0.0
56,1,0.0670877376949
57,0,0.177928971542
57,2,0.0814090055036
57,1,0.0
60,0,0.178164883886
60,2,0.0643049326847
60,1,0.0766354345573
61,0,0.151665061901
61,2,0.293886813525
61,1,0.311829986875
65,0,0.0
65,2,0.0872740592298
65,1,0.0
66,0,0.24263729058
66,2,0.0
66,1,1.09446093318
68,0,0.0958465448317
68,2,0.0
68,1,0.201249301228
69,0,0.073142070053
69,2,0.0345754204032
69,1,0.105365055411
70,0,0.195379734434
70,2,0.198958897799
70,1,0.150925603951
71,0,0.115340068614
71,2,0.220420190442
71,1,0.21176026342
75,0,0.118547347008
75,2,0.0
75,1,0.0
76,0,0.153829467245
76,2,0.111621368707
76,1,0.0
78,0,0.0
78,2,0.0
78,1,0.0
8,0,0.0794171352991
8,2,0.0
8,1,1.12071117024
80,0,0.195235226257
80,2,0.254225335301
80,1,0.101027684292
81,0,0.247302761697
81,2,0.211012583481
81,1,0.207590612533
83,0,0.797980708466
83,2,0.296165445347
83,1,0.0
85,0,0.35791418979
85,2,0.234805562736
85,1,0.226446203983
86,0,1.10687925101
86,2,2.85453303175
86,1,3.56376720735
92,0,0.0
92,2,0.0
92,1,0.0
93,0,0.1292437939
93,2,0.0
93,1,0.118636685566
94,0,0.461987117381
94,2,0.664700225939
94,1,0.0
95,0,0.0
95,2,0.0
95,1,0.0496062652812
96,0,0.0
96,2,0.0
96,1,0.110048404893
99,0,0.0
99,2,0.0988865113822
99,1,0.101021320553
10,0,1.19239753851
10,2,0.0
10,1,1.05293510352
100,0,0.255742619088
100,2,1.1117077307
100,1,0.0
101,0,0.142854400767
101,2,0.189707414635
101,1,0.10584113166
104,0,0.448510570691
104,2,0.0880312117025
104,1,0.130152186411
105,0,0.600650809736
105,2,0.270357189906
105,1,0.137325960972
107,0,0.313005475743
107,2,0.105825236349
107,1,0.130381703595
108,0,0.107106722225
108,2,0.0
108,1,0.0951678955401
11,0,0.0
11,2,2.98078034747
11,1,0.0720101107846
111,0,0.253325229763
111,2,0.443086702387
111,1,0.257084201065
112,0,0.836941966874
112,2,0.122732097709
112,1,0.188078565161
113,0,1.37469968389
113,2,0.178255578721
113,1,0.123120598342
114,0,0.0800375448394
114,2,0.0700788785284
114,1,0.0
118,0,0.403094873415
118,2,0.175345710374
118,1,0.0
119,0,0.106988791188
119,2,0.0734175555625
119,1,0.0683497925488
12,0,0.66004595674
12,2,0.273934654683
12,1,0.240178137323
121,0,0.134019771683
121,2,0.325645600831
121,1,0.740461907991
124,0,0.163205513517
124,2,0.198918861553
124,1,0.0
126,0,0.0714197377393
126,2,0.0785901490254
126,1,0.0575348657324
128,0,0.487324495687
128,2,0.287697984351
128,1,0.280179552042
13,0,0.579814892125
13,2,0.0513196717806
13,1,0.174694988717
130,0,0.0574319197119
130,2,0.427870583715
130,1,3.37816655466
14,0,0.0591669646595
14,2,0.104264232001
14,1,0.0874010679586
18,0,0.153339187604
18,2,0.172185979919
18,1,0.0988478626474
20,0,0.0740513693116
20,2,0.0710966490855
20,1,0.0
21,0,0.274399477174
21,2,0.233916406123
21,1,0.0873236762119
25,0,0.165064470598
25,2,0.168778528671
25,1,0.143946615329
27,0,0.573302656383
27,2,1.47645746467
27,1,0.986457870669
3,0,0.382502691548
3,2,0.0
3,1,0.0
31,0,0.506915430544
31,2,0.0615872931318
31,1,0.0983064716788
32,0,0.0
32,2,0.114803609368
32,1,0.294628885895
34,0,0.223099976819
34,2,0.374766611047
34,1,0.918684508172
35,0,0.0537775950273
35,2,0.0
35,1,0.14179353284
4,0,0.186096668381
4,2,0.0522516846603
4,1,1.04618736918
40,0,0.0723651315917
40,2,0.0
40,1,0.0934872991725
44,0,0.0694059433683
44,2,0.0532738517736
44,1,0.0
46,0,0.180492478147
46,2,0.0
46,1,0.131272616584
47,0,0.157256089552
47,2,0.154183549238
47,1,0.573838913925
48,0,0.391433433332
48,2,0.130661645318
48,1,0.188793279595
55,0,0.216936909628
55,2,0.157289509626
55,1,0.0963787265189
56,0,0.102631626162
56,2,0.0436326879978
56,1,0.0919209626128
6,0,0.369106471828
6,2,0.0
6,1,0.0
61,0,0.147021658497
61,2,0.247738978113
61,1,0.300674589138
63,0,0.202746310124
63,2,0.119799772534
63,1,0.0808892136417
67,0,0.31254369476
67,2,0.140224806152
67,1,0.0
68,0,0.0995427364167
68,2,0.0
68,1,0.243267378686
69,0,0.111590383553
69,2,0.0
69,1,0.131590087334
70,0,0.0
70,2,0.0
70,1,0.103918952594
71,0,0.253391541154
71,2,0.401323795033
71,1,0.206861015373
78,0,0.0
78,2,0.116885783599
78,1,0.239397243303
8,0,0.120814359384
8,2,0.0
8,1,0.245475810675
81,0,0.292546311928
81,2,0.191110660223
81,1,0.22774200464
83,0,0.838315969435
83,2,0.230457958112
83,1,0.0
86,0,0.791426053443
86,2,2.79246870134
86,1,1.3423094935
93,0,0.100875901619
93,2,0.0
93,1,0.0493007476609
95,0,0.0526731856202
95,2,0.0513107720399
95,1,0.06826642125
97,0,0.0
97,2,0.0
97,1,0.0
99,0,0.0606423993209
99,2,0.388426367946
99,1,0.16483926344
100,0,0.327670571136
100,2,0.85297222131
100,1,0.0
107,0,0.136053062306
107,2,0.13062842181
107,1,0.0528893933945
111,0,0.323258204664
111,2,0.537795209376
111,1,0.103068878879
12,0,0.751312195193
12,2,0.204048062804
12,1,0.171748042456
121,0,0.255085236183
121,2,0.272097763717
121,1,3.64127856542
124,0,0.472051863974
124,2,0.0
124,1,0.114591223472
126,0,0.0894560209659
126,2,0.0678739054181
126,1,0.121980728838
128,0,0.405857767608
128,2,0.205530536419
128,1,0.119327072254
13,0,1.02790399832
13,2,0.126685098017
13,1,1.49595567159
15,0,0.276022478025
15,2,0.31958034823
15,1,0.113007310988
18,0,0.32904733825
18,2,0.132679785409
18,1,2.05318018392
20,0,0.203719004386
20,2,0.219383978016
20,1,0.218431919088
21,0,0.187913059016
21,2,0.168192512233
21,1,0.053206602263
25,0,0.192217931399
25,2,0.191490239118
25,1,0.446938054425
27,0,0.415918563104
27,2,0.520253640348
27,1,0.652821408363
30,0,0.0905686257673
30,2,0.0
30,1,0.0
31,0,1.62651008922
31,2,0.286322395874
31,1,0.313377455709
32,0,0.0948666511603
32,2,0.11653884186
32,1,0.141748665014
33,0,0.787063267429
33,2,1.24720649432
33,1,0.410169131952
4,0,0.252352648313
4,2,0.0486945702783
4,1,0.608887757461
40,0,0.188857676993
40,2,0.073742842093
40,1,0.548788689994
46,0,0.234282339573
46,2,0.0
46,1,0.0
5,0,0.12153274901
5,2,0.0
5,1,0.048773931495
59,0,0.0687694407079
59,2,0.0965897981979
59,1,0.0
6,0,0.379540401605
6,2,0.0
6,1,0.0
70,0,0.153566298551
70,2,0.144069154821
70,1,0.087124291839
78,0,0.0
78,2,0.108937680465
78,1,0.132711210282
81,0,0.210163518851
81,2,0.17618546707
81,1,0.177724808356
87,0,0.272126608946
87,2,1.03812553772
87,1,0.508107636392
97,0,0.0
97,2,0.0
97,1,0.12754400095
99,0,0.0
99,2,0.585811812158
99,1,0.206408575113
100,0,0.224042482058
100,2,1.0916275087
100,1,0.0465791689599
105,0,0.521517525818
105,2,0.275314859389
105,1,0.116153588797
124,0,0.228235438957
124,2,0.169908501814
124,1,0.211332373883
15,0,0.285450762494
15,2,0.101089188613
15,1,0.0
29,0,0.101229667606
29,2,0.21296046089
29,1,0.125317786399
31,0,1.2703990255
31,2,0.231279695761
31,1,0.238811128686
32,0,0.0
32,2,0.0443552619237
32,1,0.0719478621998
33,0,0.703820042732
33,2,1.75546238925
33,1,0.134814128035
37,0,0.25228842843
37,2,0.0
37,1,0.0
4,0,0.441587990365
4,2,0.0887905345175
4,1,2.35867814712
46,0,0.30256320065
46,2,0.0
46,1,0.158777986745
5,0,0.14773546176
5,2,0.0583889269277
5,1,0.0967117013843
6,0,0.157908988951
6,2,0.0
6,1,0.0
78,0,0.0
78,2,0.0
78,1,0.129605867398
97,0,0.088649680846
97,2,0.158283442103
97,1,0.235811927301
105,0,0.697323322812
105,2,0.224267918848
105,1,0.0954631310445
18,0,0.369029154337
18,2,0.0
18,1,0.339653223762
29,0,0.173379221469
29,2,0.172080597673
29,1,0.148659573865
38,0,0.311808934985
38,2,1.02973348741
38,1,0.229757841864
40,0,0.102325543488
40,2,0.104227833328
40,1,0.220384523365
46,0,0.288044284833
46,2,0.0
46,1,0.121360492794
97,0,0.0
97,2,0.127754258074
97,1,0.230611574494
20,0,0.162590644698
20,2,0.160518017788
20,1,0.270874822677
29,0,0.0920659610554
29,2,0.1202493302
29,1,0.128924115508
38,0,0.0
38,2,0.182277143903
38,1,0.164218114915
5,0,0.231204557875
5,2,0.125604979862
5,1,0.132965868552
5,0,0.296823455806
5,2,0.134855238455
5,1,0.187661757151
18,0,0.50191701241
18,2,0.254145841479
18,1,0.470858583103
38,0,0.0
38,2,0.0
38,1,0.0
